vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
10000,64,8,200,256,50,0.858200,50.000,0.114333,0.120002,0.125709,0.114775,1000,863.711,11577.95,2637824,2.516,5,6,random,-1.00,27.27
10000,64,8,200,256,200,0.775655,200.000,0.116354,0.121668,0.128259,0.116742,1000,863.711,11577.95,2637824,2.516,5,6,random,-1.00,27.27
10000,64,8,200,256,500,0.874310,500.000,0.213750,0.222047,0.234625,0.214692,1000,863.711,11577.95,2637824,2.516,5,6,random,-1.00,27.27
10000,64,16,200,16,10,0.452100,10.000,0.017146,0.022088,0.024001,0.017427,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,16,50,0.658620,50.000,0.042375,0.047547,0.051043,0.042790,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,16,200,0.910055,200.000,0.139583,0.145293,0.152058,0.140050,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,16,500,0.980720,500.000,0.280750,0.290599,0.299543,0.281454,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,32,10,0.631600,10.000,0.028959,0.034250,0.037625,0.029316,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,32,50,0.658620,50.000,0.042375,0.047916,0.051375,0.042867,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,32,200,0.910055,200.000,0.139750,0.145971,0.157419,0.140430,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,32,500,0.980720,500.000,0.280813,0.290254,0.300127,0.281476,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,64,10,0.814300,10.000,0.051125,0.056710,0.061003,0.051628,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,64,50,0.727780,50.000,0.051542,0.056797,0.060209,0.051990,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,64,200,0.910055,200.000,0.139375,0.145458,0.155187,0.139865,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,64,500,0.980720,500.000,0.280625,0.289796,0.299255,0.281196,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,128,10,0.944000,10.000,0.092917,0.099250,0.109473,0.093569,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
10000,64,16,200,128,50,0.894080,50.000,0.093208,0.097127,0.104637,0.093473,1000,1165.629,8579.06,1671168,1.594,3,4,random,-1.00,28.88
